,Agric,Food ,Soda ,Beer ,Smoke,Toys ,Fun  ,Books,Hshld,Clths,Hlth ,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach ,ElcEq,Autos,Aero ,Ships,Guns ,Gold ,Mines,Coal ,Oil  ,Util ,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin  ,Other
197206,5.55,-2.34,-4.61,0.57,-3.98,-4.63,-1.35,-1.18,-3.55,-5.15,-7.5,-1.13,0.76,-1.88,-1.55,-2.45,-3.81,-3.72,-3.74,-6.01,-2.03,0.29,-3.78,-3.25,-0.99,-7.8,2.39,-2.59,-12.11,-2.24,-1.36,-4,-5.02,-4.53,-2.78,-17.14,-3.33,-1.34,-3.45,-3.03,-6.88,-5.83,-7.19,-4.29,-2.29,-7.25,-7.19,-1.75,-6.83
197207,-9.05,-2.29,-0.4,-0.84,-6.68,-2.2,-5.6,-6.1,-3.19,-4.47,-3.96,-4.63,1.1,-0.38,-3.53,-4.17,-2.82,-5.47,-3.08,0.21,-1.93,0.24,-3.95,1.32,-1.59,5.34,6.62,-2.57,-3.02,-2.05,0.36,0.05,-4.79,-6.12,-4.21,-13.1,-2.34,-3.14,-2.72,-1.28,-3.61,-6.78,-6.8,-6.63,-1.25,-2.22,-8.57,-3.28,-1.58
197208,-1.64,0.71,-1.75,1.06,0.32,-1.15,-1.82,-0.24,-1.31,0.27,5.63,3.98,2.84,2.83,-1.29,-2.81,-0.08,-0.92,3.78,0.76,1.24,0.24,0.37,-0.37,6.27,4.87,-4.39,3.47,9.11,9.52,4.6,3.52,-3.06,1.57,1.41,-14.29,-0.34,1.93,2.08,-0.5,0.45,1.29,-1.39,-1.88,6.81,3.14,-2.68,1.37,-4.76
197209,-2.11,-1.74,-2.66,-3.29,-6.08,-5.95,-2.89,-4.06,-2.27,-3.22,-9.95,-3.34,-1.1,-3.26,-4.59,-4.56,-2.99,-1.41,-3.54,-4.45,-2.32,-3.54,-3.28,-1.19,-4.71,-4.42,-9.49,-4.07,-9.24,-2.56,0.2,-2.6,-3.69,-4.56,-6.09,4.63,-2.96,-5.21,-5.59,-2.81,-5.8,-4.98,-3.99,-2.1,0.22,-1.17,-6.93,-1.04,-8.04
197210,3.26,-0.33,-0.26,0.58,-0.62,-1.7,-4.2,-4.01,-1.7,-2.81,-8.33,-6.47,-1.05,-1.02,-1.86,3.61,-3.97,-4.9,-2.98,3.05,-2.58,-0.05,-4.51,-4.33,-0.06,1.26,-2.7,-2.5,-3.43,1.27,5.82,0.53,-6.8,-4,-3.15,-23.89,-2.77,-2.58,3.25,-1.94,0.6,-2.02,-3.34,-1.48,1.1,2.88,-5.76,-0.37,2.28
197211,2.13,4.92,4.17,-0.19,10.07,5.2,0.55,3.08,4.44,10.39,-5.41,1.5,0.32,5.47,0.71,4.9,4.65,7.28,8.98,1.3,6.41,3.36,5.22,3.48,4.34,2.22,0.26,3.4,8.57,7.63,6.68,5.35,5.06,3.97,-0.42,-1.16,2.57,4.73,6.26,4.88,3.13,3.59,8.98,2.12,2.66,6.63,5.8,6.36,-1.66
197212,-5.45,-1.33,-1.43,-3.06,-3,-2.79,-1.36,-0.68,-0.66,-5.42,-3.83,0.34,1.26,-0.27,-3.59,-2.67,-3.39,1.8,-3.73,5.86,-2.09,-0.64,-3.05,-0.57,-2.8,-1.18,1.82,-0.82,2.7,0.75,-0.87,-4.37,-2.59,-2.23,-3.06,-10.59,-3.1,0.63,1.78,-2.76,-4.12,-3.95,-2.67,-3.5,-0.83,-0.96,-9.23,-3.65,-4.15
197301,0.05,-2.89,-2.97,1.87,-1.58,-12.15,-6.18,-5.5,-5.61,-4.49,-18.52,-8.31,-3.23,-3.31,-0.65,-6.02,-4.25,-6.76,-0.48,-5.01,-2.57,-4.05,-7.01,-2.96,-1.56,-6.3,12.94,6.73,1.08,5.23,-2.95,-7.27,-6.42,-4.96,-3.93,-14.47,-2.79,-3.76,-4.64,-5.99,-5.16,-7.11,-5.93,-3.7,-5.36,-8.86,-5.46,-7.1,-7.66
197302,-5.2,-3.94,-7.69,-1.41,-1.6,-13.28,-10.52,-8.32,-7.3,-8.78,-7.84,-9.88,-5.07,-3.96,-7.17,-8.99,-7.57,-9.96,-4.87,-8.35,-7.86,-9.28,-9.2,-8.08,-1.44,-6.85,9.13,4.08,-1.67,-10.39,-1.85,-9.38,-11.37,-9.02,-10.28,20,-8.92,-8.79,-6.57,-6.06,-7.03,-8.6,-9.54,-11.84,-5.9,-8.34,-10.34,-6.39,-11.22
197303,-8.15,-3.16,0,-2.9,-2.77,-3.27,-0.19,-3.77,-1.91,-4.46,-7.87,-2.46,-1.29,-1.56,-3.9,-3.19,-1.93,-1.84,3.49,1.59,-3.45,-2.82,-2.43,-4.61,-0.93,-4.44,-2.18,-2.55,-1.25,-1.1,-1.4,-2.37,-5.17,-3.89,-4.19,1.28,-3.64,-4.47,-0.28,-3.28,2,-5.5,-6.77,-1.79,-1.68,-1.28,-2.01,-4.71,-15.45
197304,-7.65,-5.75,-6.36,-6.08,-4,-11.69,-8.03,-11.67,-8.19,-8.88,-13.47,-11.34,-7.36,-4.62,-11.22,-9.42,-4.82,-7.98,-4.39,-7.19,-5.81,-7.44,-7.38,-7.88,-4.39,-6.38,5.41,-4.65,-7.97,-4.73,-0.66,-6.86,-9.94,-8.59,-7.51,-27.85,-9.54,-7.99,-4.94,-5.61,-8.71,-8.67,-9.75,-11.39,-7.41,-11.49,-9.67,-9.52,-15.26
197305,-7.89,-5.49,-8.24,-10.35,-5.4,-10.41,-14.37,-6.24,-9.38,-11.89,-14.25,-11.52,-4.18,-6.86,-8.94,-9.26,-8.19,-7.94,-7.45,-6.03,-7.93,-8.33,-11.57,-9.1,-4.63,2.82,2.8,-3.23,-9.26,-9.13,-0.69,-5.62,-11.13,-11.88,-9.17,-28.07,-10.37,-10.41,-4.7,-7.85,-11.12,-11.38,-9.03,-10.7,-6.48,-4.32,-11.12,-8.36,-3.3
197306,9.72,-5.84,-1.72,0.65,0.05,-7.66,-2.23,-6.09,-1.16,-8.4,-9.46,-3.95,-2.19,-2.95,-4.15,-4.37,-3.79,-5.28,-1.34,-3.37,-3.1,-1.22,-4.33,-3.18,3.28,-3.98,-2.51,6.44,-3.64,-1.26,-1.79,-1.53,2.63,-3.3,-0.39,-9.76,-3.32,-2.74,-4.13,-3.32,-5.95,-5.42,-4.87,-8.1,-1.1,-1,-3.73,-3.85,-2.1
197307,15.23,11.91,11.13,1.1,7.05,16.01,10.19,10.19,13.28,10.33,18.26,16.72,10.78,11.92,13.73,9.34,11.86,9.07,10.25,12.59,11.81,14.91,15.65,14.56,8.93,6.2,7.11,12.82,0.03,9.1,-1.24,7.11,13.51,13.82,16.97,15.49,18,16.81,10.77,10.04,8.39,11.35,12.99,13.18,4.16,9.28,8.13,6.02,11.47
197308,3.58,-1.65,-8.78,0.31,-4.43,-7.94,-4.53,-5.51,-5.99,-8.23,-6.53,-2.57,-9.09,-1.73,-9.31,-6.82,-4.96,-4.41,-2.61,-1.1,-1.52,-5.84,-7.65,-5.89,-3.17,1.02,-11.2,2.68,-7.86,-3.12,-1.99,-6.12,-4.56,-5.54,-8.05,-4.67,-4.86,-5.25,-0.38,-3.87,-4.05,-3.39,-5.52,-4.46,-3.66,-4.16,-7.08,-4.7,-4.26
197309,9.66,5.79,11.3,6.43,6.68,6.65,1.32,6.9,5.99,6.2,13.48,8.25,6.06,9.66,5.7,4.13,8.12,0.92,8.82,3.82,8.59,9.71,7.65,7.25,9.62,-0.12,0.47,7.17,27.16,16.45,6.25,3.53,2.59,7.86,14.44,7.07,11.64,11.38,6.28,6.49,10.55,6.04,5.48,8.21,5.01,6.06,2.56,5.94,6.87
197310,-3.54,0.3,-5.65,-0.53,-3.96,-5.26,-3.82,-1.77,-3.39,-1.53,-5.15,0.34,4.33,0.65,-2.59,-2.19,-0.5,-1.29,5.93,1.62,1.58,0.34,-2.48,-1.26,4.13,1.4,6.65,11.97,21.02,14.07,-2.3,-4.85,-5.75,-1.62,-1,18.87,3.58,0.17,0.04,0.1,-1.21,2,-2.17,-7.15,2.06,-2.4,-6.55,-2.59,-0.24
197311,-18.41,-13.19,-19.57,-13.73,-9.33,-24.65,-19.44,-16.8,-21.24,-19.79,-13.99,-17.23,-15.49,-20.86,-20.26,-22.51,-18.6,-18.3,-16.71,-11.65,-18.6,-20.46,-24.6,-20.13,-4.24,-15.83,2.84,-5.94,0.05,-6.63,-9.64,-17.79,-22.45,-19.76,-22.34,-21.72,-23.39,-20.86,-16.53,-20.8,-18.99,-19.12,-20.44,-26.62,-11.66,-13.37,-20.47,-14.06,-16.74
197312,-4.97,0,-7.52,-6.54,-1.25,-9.23,-4.43,-2.37,-5.97,-10.06,-4.15,-6.41,-4.82,-2.02,-13.29,-8.9,-7.6,-8.62,2.23,-4.99,-2.24,-5.36,-5.51,-11.13,0.39,-13.65,25.53,5.65,10.3,6.45,2.11,-3.84,-11.08,-3.57,-3.91,-16.77,-4.65,-4.91,-1.46,-3.5,-2.79,-7.21,-6.45,-2.43,-4.87,-3.2,-8.85,-2.96,-4.1
197401,15.22,13.65,12.4,11.52,8.03,19.38,15.27,8.91,14.32,20.33,9.09,11.89,7.67,14.09,21.21,17.81,19.66,24.11,16.28,11.47,12.49,15.78,17.7,18.25,14.89,15.51,34.79,16.34,1.97,4.23,5.85,13.9,12.37,13.73,9.91,24.5,16.27,12.05,9.28,15.49,14.31,15.08,14.47,14.21,10.96,9.31,19.83,8.7,11.21
197402,7.6,4.65,-0.73,-0.95,1.75,1.83,1.38,-0.97,2.38,1.27,-0.2,-1.8,-0.25,1.59,5.45,0.66,1.22,-2.48,0.61,2.12,0.03,-1.16,-1.86,4.31,-3.73,6.07,-1.07,1.66,0.15,-2.54,1.07,-1.97,-0.44,0.32,0.48,7.49,-1.81,-0.2,2.16,1.29,6.3,0.99,0.31,-0.93,0.86,-0.82,-3.51,1.25,1.31
197403,-0.89,0.63,2.23,-0.53,-7,0.91,1.13,4.15,2,0.63,-1.52,-1.34,0.49,3.45,8.35,0.67,2.37,0.69,1.43,1.61,-0.25,1.93,2.12,4.33,-1.83,1.37,2.41,-6.94,7.94,-2.3,-2.61,-1.16,2.89,1.44,1.32,-1.87,-0.51,2.82,4.32,6.77,1.99,2.6,2.31,7.17,-0.03,-1.13,0.21,-0.2,0.62
197404,-7.76,-4.21,-6.38,-5.97,-2.58,-4.87,-4.46,-3.75,-6.77,-4.7,-6.6,-5.2,-5.21,-1.74,-4.38,-2.95,-4.51,-6.76,-1.22,-3.57,-4.72,-5.04,-4.37,-2.97,-5.95,3.82,-15.48,-7.88,1.51,-7.51,-9.23,-8.55,-7.14,-6.5,-3.74,-16.22,-4.74,-6.69,-2.93,-0.41,-5.16,-4.26,-5.11,-6.7,-4.7,-6.05,-8.45,-6.71,-4.96
197405,-7.35,-5.95,-7.3,-5.07,-3.28,-7.04,-7.24,-3.82,-4.63,-7.44,-4.17,-7.27,-5.77,-3.15,-4.97,-8.04,-7.05,-8.49,-4.98,-7.29,-7.91,-4.01,-6.6,-4.52,-10.3,-7.07,-12.27,-8.35,-6.98,-11.52,-6.34,-6.05,-6.12,-7.96,-5.55,-6.16,-7.82,-6.16,-4.78,-4.65,-6.81,-8.02,-6.06,-4.71,-10.26,-7.68,-10.59,-8.46,-6.72
197406,-6.99,-1.83,-0.94,-4.15,1.29,-4.06,3.32,0.47,-4.14,-1.86,-7.11,-2.04,-1.83,0.86,-1.71,-2.25,-3.37,-2.1,4.89,-3.38,-1.88,-2.34,-3.81,-2.91,4.24,-8.21,3.84,-2.67,-1.2,-0.27,-4.21,-3.14,-5.07,-2.21,-5.28,-10.49,-4.7,-3.16,-0.76,-1,-0.56,-3.68,-3.73,-2.27,-6.14,-4.53,-7.73,-5.15,-3.86
197407,-3.03,-4.93,-9.68,-9.51,-2.52,-10.71,-6.13,-3.62,-7.43,-5.63,-6.22,-7.23,-8.11,-3.34,-1.53,-2.34,-5.38,-6.71,-0.55,-2.94,-5.29,-2.9,-4.51,-4.37,-3.66,-5.21,20.13,-0.54,-4.49,-4.37,-0.12,-6.01,-5.25,-6.53,-10.64,-11.65,-8.26,-7.12,-3.04,-1.81,-4.29,-3.79,-5.23,-6.97,-4.44,-6.29,-10.01,-6.63,-5.59
197408,-9.6,-6.91,-9.61,-11.36,-5.56,-7.87,-6.53,-7.91,-9.19,-5.45,-7.47,-6.83,-9.08,-4.19,-7.48,-9.86,-7.86,-9.57,-6.01,-4.96,-7.74,-9.15,-6.56,-5.1,-11.74,-2.95,-14.34,-8.24,3.62,-9.03,-6.82,-6.71,0.19,-8.87,-9,-10.38,-8.88,-6.5,-6.65,-7.36,-7.91,-8.74,-9.22,-5.92,-10.11,-7.89,-13.2,-9.69,-8.57
197409,-11.37,-6.39,-10.27,-8.76,-7.76,-8.96,-6.19,-6.64,-10.09,-7.3,-11.04,-10.53,-13.31,-8.3,-6.91,-8.37,-8.69,-7.94,-7.85,-9.92,-8.94,-10.72,-7.75,-8.81,-0.94,-8.58,-25.01,-11.31,-5.05,-5.61,-2.29,-8.14,-10.29,-6.37,-16.35,-6.08,-10.8,-10.34,-8.31,-6.31,-7.5,-10.57,-8.03,-11.76,-5.14,-5.11,-6.03,-4.94,-7.96
197410,28.43,11.41,6.98,7.16,13.32,2.29,0.44,5,9.87,1.72,11.97,21.55,22.75,12.94,5.17,0.86,6.55,5.07,11.51,8.35,10.71,11.6,5.45,6.51,7.74,2.52,29.03,13.82,50.78,23.83,9.86,8.25,4.23,8.57,4.1,2.05,5.48,6.11,11.32,7.39,12.98,10.47,6.22,6.38,12.21,9.98,-1.48,7.35,9.18
197411,-0.76,-1.16,-5.65,-6.38,-0.59,-8.02,-2.28,-3.96,-5.89,-8.67,-4.95,-2.02,0.53,-6.29,-6.37,-10.85,-5.34,-4.71,-2.66,-4.57,-4.25,-8.08,-7.01,-4.21,-1.86,-8.26,-8.07,-4.32,12.06,-0.26,-0.47,-0.17,-1.06,-4.44,-8.28,-3.4,-6.85,-6.78,-6.91,-6.27,-7.86,-4.96,-6.52,-8.46,-3.45,-2.13,-12.14,-4.35,-4.94
197412,-5.56,-3.11,-5.89,-9.5,-4.46,-11.31,-5.55,-4.08,-9.98,-10.09,-7.67,-10.16,-6.89,-4.85,-11.52,-11.5,-11.03,-9.79,-5.18,-7.38,-6.09,-6.09,-7.82,-9.34,-10.65,-8.21,-15.29,-7.17,-2.75,-3.56,-2.6,-3.74,-7.78,-8.84,-11.55,-8.83,-11.89,-8.11,-7.78,-3.6,-10.27,-8.33,-8.96,-10.09,-6.11,-5.73,-12.89,-5.82,-7.68
197501,23.58,20.88,33.73,33.78,29.42,37.31,32.03,19.52,32.48,34.51,38.32,22.75,26.25,20.55,36.62,32.78,39,41.13,24.02,21.23,24.52,33.04,31.87,36.91,19.36,16.38,7.75,25.28,11.71,16.1,22.76,33.9,26.63,33.4,38.24,19.35,37.96,29.83,20.85,23.85,25.38,28.26,34.55,36.54,29.43,20.58,51.37,27.21,26.21
197502,0.95,7.03,5.27,6.25,-0.05,3.84,13.77,10.34,4.8,1.18,8.43,14.94,10.99,9.18,4.6,3.13,3.73,9.82,3.63,4.31,5.94,6.04,2.3,6.05,11.67,17.15,17.66,6.29,1.98,5.77,0.96,9.28,5.39,9.81,9.26,13.47,7.18,6.89,6.5,4.18,4.4,6.75,4.91,8.48,-0.35,5.81,4.85,2.28,7.36
197503,13.37,6.26,15.9,3.52,4.58,7.47,3.63,11.53,10.52,14.49,3.08,5.43,6.11,5.67,21.46,11.62,12.3,17.02,7.2,5.9,6.83,9.01,9.82,9.12,2.64,3.9,6.72,6.15,12.11,-1.12,-0.6,7.26,12.66,8.11,13.79,11.56,15.15,9.72,7.1,6.17,6.75,11.27,14.09,15.69,4.7,3.39,13.15,4.5,6.85
197504,2.59,2.32,8.25,0.89,2.38,1.08,4.62,3.13,2.48,4.09,3.55,4.66,3.19,8.23,9.45,5.8,0.82,0.18,5.56,2.84,6.31,10.15,3.65,8.89,5.04,1.03,-6.94,7.13,19.64,6.26,0.06,6.79,5.82,2.83,8.75,2.65,5.59,6.91,8.48,3.96,2.41,1.96,2.81,4.96,-1.48,1.15,-8.19,1.07,3.72
197505,3.45,7.96,7.68,4.14,3.01,7.56,3.74,3.84,6.51,7.06,11.95,5.14,9.9,5.5,0.05,8.49,6.92,5.12,0.65,8.63,9.7,8.54,6.37,13.94,5.44,9.83,8.53,12.53,18.65,13.36,7.04,9.59,6.82,8.68,8.4,12.71,14.35,7.82,0.33,4.79,1.84,7.54,5.69,8.89,5.55,5.31,5.75,5.58,9.49
197506,1.51,8.79,3.51,2.44,3.51,13.33,8.62,4.1,9.32,11.57,17.29,2.65,1.84,7.87,8.09,10.03,6.04,8.14,8.42,11.44,7.58,7.41,10.12,13.83,6.19,11.7,9.82,7.98,-4.8,9.24,9.53,7.15,2.3,8.99,7.89,3,9.48,9.42,5.63,7.7,5.43,9.38,7.2,5.29,6.04,2.94,4.6,4.37,6.3
197507,0.52,1.51,-2.62,0.33,-1.99,-0.19,-0.57,-1.49,-0.68,1.7,-3.16,0.42,-5.65,-3.17,-0.23,1.97,1.24,-3.65,-2.69,0.51,-0.72,-0.16,0.92,-7.84,1.04,4.88,-6.71,-4.34,-7.21,-2.39,-3.15,-5.6,3.95,-2.48,-5.76,1.6,-0.28,-3.47,-1.79,0.26,1.4,-0.83,0.58,3.37,-0.43,-0.7,-3.03,-0.94,-0.1
197508,-10.75,-2.05,-6.14,-8.76,-4.09,-7.87,-1.68,-3.32,-5.15,-6.13,-8.78,-8.07,-6.51,-4.57,-2.74,-5.66,-5.21,-3.9,-3.97,-5.48,-5.17,-5.33,-4.43,-5.23,-6.28,-9.3,-12.36,-5.94,-3.07,-3.03,-1.66,-2.91,-6.59,-6.42,-5.22,-8.41,-6.24,-8.21,-1.97,-3.56,-3.16,-3.02,-4.33,-3.64,-6.81,-3.37,-10.27,-4.7,-4.53
197509,0.57,-0.73,-4.56,-2.06,-1.4,-4.16,0.14,-2.28,-5.98,0.24,-6.53,-6.63,-2.62,-3.44,-2.36,-1.27,-4.94,-7.69,-4.1,-2.89,-3.15,-3.89,-4.34,-2.97,-4.97,-1.09,-7.45,-3.03,4.05,-4.73,-0.93,-4.38,-2.32,-5.83,-4.1,-2,-4.51,-2.37,-2.02,-2.45,-3.17,-4.77,-2.25,-3.85,-5.48,-5.02,-8.33,-3.85,-3.8
197510,0.27,4.97,9.53,-1.76,5.31,4.06,0.78,1.69,3.43,6.68,-2.66,2.26,4.06,0.63,0.32,3.03,0.34,-3.73,-1.31,0.7,1.01,-1.55,6.02,-1.91,0.23,5.58,-6.91,-5.02,-9.22,-0.15,5.05,3.5,-0.35,-1.32,1.02,0.93,-0.74,0.35,3.62,2.52,3.45,-1.7,6.12,4.31,1.63,2.02,-7.25,1.55,1.45
197511,-2.62,3.57,7.41,0,2.31,7.49,2.74,1.86,4.53,7.92,0.81,3.52,3.37,2.55,0.76,3.19,2.77,-0.61,0.23,-0.31,0.06,2.11,1.69,-0.41,-2.57,-2.23,-9.11,1.56,-3.87,-1.81,3.21,3.45,3.1,1.63,1.99,-5.31,1.08,-1.09,3.92,3.86,4.1,1.49,5.69,5.68,-0.15,1.72,-3.89,0.32,0.78
197512,0.25,-0.92,-3.6,-1.89,-0.92,2.17,-2.63,-1.37,-2.21,0.48,2.25,-0.96,-2.53,-0.53,-0.97,-1.63,2.29,7.22,-0.77,0.25,-0.94,-0.99,0.11,-1.73,0.17,-2.72,6.57,3.13,2.11,-1.91,0.67,0.54,-5.66,-1.21,0.41,-1.81,-2.99,-2.96,-1.44,-1.59,-1.31,1.18,-1.2,-1.7,0.1,-0.46,2.94,0.99,-0.5
197601,8.55,12.19,18.48,20.91,11.1,28,15.54,16.65,21.95,27.66,22.1,19.12,12.26,21.23,21.21,25.99,24.51,16.92,19.79,25.29,20.94,22.42,25.49,22.5,12.13,18.59,9.26,16.04,15.56,14.89,9.74,20.47,16.34,17.61,30.45,17.12,25.63,21.34,16.87,19.41,15.24,17.84,19.1,22.2,16.27,9.94,18.52,15.93,17.24
197602,13.75,5.13,7.49,6.63,7.25,23.43,11.09,16.27,10.57,16.46,11.23,8.35,4.47,9.04,17.91,19.29,13.75,17.24,12.37,10.07,12.15,16.4,11.43,10.6,14.61,12.06,9.95,3.08,3.36,3.08,-0.85,7.89,14.02,14.72,13.32,7.02,16.47,14.86,11.6,11.04,14.52,18.42,11.73,15.66,6.17,10.92,24.05,9.44,9.77
197603,-4.78,0.31,-1.49,0.43,-1.32,4.38,-1.48,-0.76,1.87,2.09,-0.28,1.04,4.01,1.89,1.71,-0.62,3.5,4.94,1.41,0.96,1.49,1.38,2.86,4.63,2.46,2.46,-3.26,6.2,-2.93,2.3,0.1,-2.63,-1.29,2.76,3.14,40.9,3.96,2.68,0.95,3.7,-1.11,1.5,4.24,-1.81,1.14,2.09,6.95,2.31,3.56
197604,-3.64,-1.06,-1.57,0.85,-0.19,-2.84,-0.27,2.65,-0.26,-0.8,-0.68,-5.07,-3.46,0.6,0.54,-2.57,-0.86,-2.35,-2.27,1.27,-1.32,-4.06,-1.4,-2.15,6.16,-1.82,4.62,2.21,5.28,2.03,1.53,0.25,-2.4,-1,-4.36,-1.3,-1.32,1.54,-1.09,1.95,2.46,-0.45,-1.99,-4.48,0.97,-1.92,-4.32,-0.54,0.61
197605,-5.25,-1.02,-3.42,-4.43,0.91,-3.8,-3.65,-2.08,-3.96,-7.41,-1.9,-0.2,-3.34,-1.02,-1.83,-6.2,-3.45,-7.75,1.06,0.02,0.83,-0.91,-4.45,-0.42,-1.14,6.04,-0.73,0.15,11.91,6.98,-1.14,-3.44,-0.03,-2.11,-5.51,-5.44,-3.55,-0.99,-0.86,-0.96,-1.17,-2.68,-4.48,-2.53,-1.75,-1.01,-5.42,-1.01,-1.54
197606,5.49,4.17,3.15,4.47,0.75,-1,4.53,2.06,1.34,-2.08,3.41,2.55,2.25,3.33,3.29,0.54,3.06,4.69,3.29,6.17,5.79,3.72,5.94,6.65,4.74,2.92,-5.15,10.52,6.75,3.47,3.1,5.17,2.58,6.63,7.17,14.2,5.7,4.01,1.98,3.36,2.86,0.84,0.04,2.52,3,3.11,-2.19,2.33,2
197607,0.09,-0.2,2.96,4.24,2.1,0.16,-3.47,1.63,-0.6,-1.62,0.67,3.06,-1.39,2.27,3.07,-2.85,0.08,-1.55,-1.11,-0.87,0.54,2.93,0,-0.45,-3.2,-0.02,-2.72,-1.95,-10.21,1.33,2.95,0.27,-2.32,0.13,-0.65,-7.01,-1.6,-1.11,0.55,-0.29,2.66,-2.21,-0.51,-2.56,0.49,2.69,-1.43,1.16,1.18
197608,-7.36,-2.81,-0.75,0.04,1.37,-2.95,1.22,-0.19,-1.66,-3.87,-3.99,-1.38,-0.05,-0.69,-3.84,-4.76,-0.26,-4.58,-3.72,-0.72,-2.3,-2.97,-1.55,-2.02,-1.99,-0.42,-8.51,-5.68,-2.73,-3.17,2.88,3.78,2.33,-1.46,-3.48,-11.31,-4.01,-2.49,-1.36,-2.31,-3.38,-2.74,-1.51,0.55,-0.59,2.63,-3.92,-0.06,-1.72
197609,-4.14,0.99,-0.09,1.13,3.8,1.03,-0.74,2.05,0.78,-0.69,2.29,2.37,1.59,2.78,0.2,-3.95,0.97,2.69,-0.64,2.09,2.91,3.45,1.8,4.28,2.35,-6.31,4.96,0.62,12.33,6.46,4.02,2.51,-1.16,0.08,3.33,-4.56,1.63,0.45,1.59,2.33,-0.26,0.02,1.36,-0.9,0.67,3,5.63,1.18,1.85
197610,3.16,-1.6,0.39,-1.9,-0.72,-3.38,-0.34,-0.85,-3.43,-3.99,0.28,-0.38,-2.71,-2.76,-2.07,-4.62,-0.9,-2.21,-4.79,-1.61,-0.94,-6.67,-2.76,-3.03,-2.08,-6.8,2.06,-5.22,1.3,-0.45,-0.2,-0.46,-1.76,-3.36,-5.26,-4.61,-3.18,-5.51,-2.57,-3.28,-2.97,-4.77,-2.36,-2.5,1.32,0.15,-4.32,-0.31,-2.08
197611,-1.79,2.55,1.3,-2.76,2.76,4.84,2.72,5.01,2.07,3.43,1.43,2.9,-1.07,-0.99,1.65,1.24,3.98,4.61,1.92,1.93,2.66,2.45,2.35,3.33,4.55,0.1,3.23,-0.07,2.62,3.75,2.98,4.6,1.06,4.28,1.45,-4.29,2.21,4.22,3.48,0.97,2.47,1.35,4.13,1.59,1.96,3.94,0.42,2.61,2.38
197612,8.97,6.93,5.92,14.21,7.16,9.38,13.1,10.53,10.1,7.66,13.46,8.13,7.61,10.07,7.7,11.77,10.27,10.57,5.48,16.38,9.16,8.18,11.3,9.82,4.31,9.66,2.31,10.61,10.74,11.36,7.04,7.29,12.85,14.45,14.07,14.52,11.41,11.63,7.3,9.46,7.1,11.85,8.89,8.95,10.39,9.62,15.19,8.67,10.61
197701,11.89,2.08,2.63,-5.82,-0.13,0.71,8.73,5.65,1.37,3.62,5.79,3.58,2.49,1.68,6.27,2.28,2.4,2.43,4.95,1.28,5.24,7.82,2.36,2.72,17.04,14.81,5.5,3.82,5.01,12.13,2.46,4.79,8.59,4.33,5.95,7.52,3.73,6.34,-1.17,-1.74,1.54,3.81,0.76,-0.74,2.25,2.35,6.34,2.69,4.71
197702,4.33,-1.33,-0.06,0.21,-1.13,3.92,-0.06,0.67,0.56,-1.74,-1.95,-1.47,1.43,1.13,0.26,-0.21,-0.05,2.4,-1.67,-0.89,1.34,0.52,1.14,1.11,3.52,5.25,14.53,-2.28,2.41,-1.94,-2.73,1.76,-4.99,1.54,-0.71,1.43,-0.57,3.02,1.08,1.61,0.42,0.75,-0.59,-1.58,0.38,3.53,-0.53,-0.32,1.41
197703,-1.83,1.81,-2.9,-3.14,-0.34,-1.5,4.6,1.54,0.48,0.17,2.21,1.65,-1.36,-0.24,-0.72,-0.31,2.21,3.49,2.41,3.22,1.32,3.69,-2.16,0.46,0.76,-5.72,5.62,4.65,6.17,-1.01,0.32,2.1,4.88,1.08,0.15,-6.57,2.53,4.75,1.04,0.77,-0.1,-0.53,0.43,-0.65,0.8,0.83,0.4,0.87,2.12
197704,4.22,1.15,1.03,1.49,0.68,-0.45,-0.07,5.07,0.49,-0.45,1.36,-1.57,-2.34,1.02,2.83,1.06,2.58,8.06,0.66,3.94,3.55,3.01,0.23,1.34,6.88,1.15,-6.77,1.85,2.9,3.28,1.67,0.08,0.47,1.22,0.21,4.31,1.35,3.87,3.11,1.52,2.81,0.19,-0.13,2.6,3.06,2.09,2.02,1.92,2.8
197705,0.74,-0.03,1.63,-1.16,1.67,-4.03,0.32,1.61,-1.4,-2.19,3.3,-2.96,0.77,-1.31,0.64,-0.52,-1.58,-1.13,-2.61,-1.13,0.51,-0.62,-0.28,1.49,-3.93,2.02,-6.62,-1.66,-9.37,2.45,1.39,-1.27,0.29,3.73,-1.42,-0.92,0.25,1.45,-0.08,-1.15,1.9,1.15,0.21,3.18,-1.65,0.6,1.69,1.75,0.93
197706,-1.59,4.19,4.79,3.29,2.56,3.35,10.88,6.59,4.1,6.29,9,7.97,5.07,5.91,6.04,4.44,4.78,3.31,3.74,5.17,4.71,6,5.21,8.75,4.99,4.26,3.33,0.14,14.9,8.39,5.53,6.94,6.21,7.66,7.02,0.59,6.39,4.7,2.85,4.71,4.05,3.49,5.5,7.85,4.41,4.36,10.86,3.41,5.63
